Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Month
2023-02-27,BCAA,Amino Acid,63,44.91,2829.41,0.0,2,UK,Amazon,2
2023-02-27,Creatine,Performance,85,47.17,4009.2,0.0,3,Canada,Walmart,2
2023-02-27,Zinc,Mineral,121,29.29,2834.8,0.2,3,USA,iHerb,2
2023-02-27,Magnesium,Mineral,49,49.33,2417.0,0.0,1,USA,Walmart,2
2023-02-27,Probiotic,Digestive,114,15.67,1607.37,0.1,4,UK,Amazon,2
2023-02-27,Ashwagandha,Herbal,88,32.91,2606.44,0.1,3,UK,Walmart,2
2023-02-27,Melatonin,Sleep Aid,108,15.99,1727.11,0.0,2,UK,Amazon,2
2023-02-27,Biotin,Vitamin,145,15.95,1966.19,0.15,4,USA,iHerb,2
2023-02-27,Green Tea Extract,Fat Burner,84,45.32,3425.97,0.1,2,USA,Amazon,2
2023-02-27,Iron Supplement,Mineral,158,21.18,2342.43,0.3,4,USA,iHerb,2
2023-02-27,Electrolyte Powder,Hydration,157,24.33,2673.46,0.3,3,Canada,Walmart,2
2023-03-06,Whey Protein,Protein,98,32.89,2578.62,0.2,2,USA,Walmart,3
2023-03-06,Vitamin C,Vitamin,80,24.67,1875.24,0.05,2,USA,Walmart,3
2023-03-06,Fish Oil,Omega,81,19.58,1586.25,0.0,1,UK,Amazon,3
2023-03-06,Multivitamin,Vitamin,86,37.42,2735.73,0.15,1,UK,iHerb,3
2023-03-06,Pre-Workout,Performance,68,36.52,2483.54,0.0,1,Canada,Amazon,3
2023-03-06,BCAA,Amino Acid,50,43.25,2162.73,0.0,1,UK,iHerb,3
2023-03-06,Creatine,Performance,80,33.3,2663.74,0.0,2,Canada,iHerb,3
2023-03-06,Zinc,Mineral,77,19.74,1519.64,0.0,2,Canada,Walmart,3
2023-03-06,Magnesium,Mineral,40,45.46,1818.57,0.0,1,Canada,iHerb,3
2023-03-06,Probiotic,Digestive,39,49.24,1920.31,0.0,1,UK,iHerb,3
2023-03-06,Ashwagandha,Herbal,70,32.43,2156.73,0.05,3,USA,iHerb,3
2023-03-06,Melatonin,Sleep Aid,67,33.92,2272.88,0.0,2,UK,iHerb,3
2023-03-06,Biotin,Vitamin,92,12.64,1163.22,0.0,3,UK,iHerb,3
2023-03-06,Green Tea Extract,Fat Burner,85,26.48,1913.26,0.15,3,Canada,iHerb,3
2023-03-06,Iron Supplement,Mineral,76,19.01,1444.66,0.0,1,UK,Amazon,3
2023-03-06,Electrolyte Powder,Hydration,98,38.39,2821.62,0.25,2,USA,Amazon,3
2023-03-13,Whey Protein,Protein,110,27.33,2705.64,0.1,4,USA,Amazon,3
2023-03-13,Vitamin C,Vitamin,48,48.65,2335.35,0.0,1,USA,Amazon,3
2023-03-13,Fish Oil,Omega,68,29.95,2036.5,0.0,2,UK,iHerb,3
2023-03-13,Multivitamin,Vitamin,46,48.74,2241.96,0.0,1,Canada,Walmart,3
2023-03-13,Pre-Workout,Performance,105,11.74,1232.41,0.0,4,USA,iHerb,3
2023-03-13,BCAA,Amino Acid,54,40.45,2184.29,0.0,0,USA,iHerb,3
2023-03-13,Creatine,Performance,70,40.71,2849.94,0.0,1,UK,Amazon,3
2023-03-13,Zinc,Mineral,106,14.97,1427.77,0.1,3,Canada,Walmart,3
2023-03-13,Magnesium,Mineral,64,33.83,2056.68,0.05,2,UK,iHerb,3
2023-03-13,Probiotic,Digestive,48,41.61,1997.27,0.0,1,USA,Walmart,3
2023-03-13,Ashwagandha,Herbal,73,38.51,2248.82,0.2,3,Canada,Amazon,3
2023-03-13,Melatonin,Sleep Aid,90,18.33,1484.56,0.1,1,UK,Walmart,3
2023-03-13,Biotin,Vitamin,111,16.14,1432.95,0.2,2,UK,Walmart,3
2023-03-13,Green Tea Extract,Fat Burner,49,46.4,2160.1,0.05,1,UK,Amazon,3
2023-03-13,Iron Supplement,Mineral,68,24.74,1682.56,0.0,2,USA,Walmart,3
2023-03-13,Electrolyte Powder,Hydration,125,17.04,1491.05,0.3,3,Canada,Amazon,3
2023-03-20,Whey Protein,Protein,114,27.6,2674.69,0.15,3,UK,Walmart,3
2023-03-20,Vitamin C,Vitamin,44,45.06,1982.79,0.0,1,Canada,Amazon,3
2023-03-20,Fish Oil,Omega,99,29.07,2302.68,0.2,1,UK,Walmart,3
2023-03-20,Multivitamin,Vitamin,78,25.45,1984.93,0.0,1,USA,Amazon,3
2023-03-20,Pre-Workout,Performance,85,45.1,3258.59,0.15,2,UK,Amazon,3
2023-03-20,BCAA,Amino Acid,78,43.41,2709.05,0.2,2,UK,Walmart,3
2023-03-20,Creatine,Performance,95,40.85,3104.52,0.2,3,Canada,Amazon,3
2023-03-20,Zinc,Mineral,48,46.7,2129.73,0.05,1,Canada,iHerb,3
2023-03-20,Magnesium,Mineral,83,22.1,1834.6,0.0,1,Canada,iHerb,3
2023-03-20,Probiotic,Digestive,67,40.51,2442.96,0.1,0,UK,Amazon,3
2023-03-20,Ashwagandha,Herbal,58,31.6,1833.07,0.0,1,USA,Amazon,3
2023-03-20,Melatonin,Sleep Aid,103,34.73,2503.8,0.3,3,UK,iHerb,3
2023-03-20,Biotin,Vitamin,67,48.91,2949.3,0.1,1,UK,Amazon,3
2023-03-20,Green Tea Extract,Fat Burner,74,45.62,2700.94,0.2,1,Canada,Amazon,3
2023-03-20,Iron Supplement,Mineral,80,15.58,1246.36,0.0,2,USA,iHerb,3
2023-03-20,Electrolyte Powder,Hydration,68,27.48,1868.57,0.0,1,USA,Amazon,3
2023-03-27,Whey Protein,Protein,99,32.45,2890.97,0.1,3,UK,Amazon,3
2023-03-27,Vitamin C,Vitamin,89,28.19,2132.48,0.15,1,USA,iHerb,3
2023-03-27,Fish Oil,Omega,108,28.89,2183.97,0.3,4,Canada,Walmart,3
2023-03-27,Multivitamin,Vitamin,103,19.13,1674.6,0.15,3,USA,Walmart,3
2023-03-27,Pre-Workout,Performance,67,40.05,2683.15,0.0,2,UK,iHerb,3
2023-03-27,BCAA,Amino Acid,80,20.12,1609.7,0.0,1,UK,Amazon,3
2023-03-27,Creatine,Performance,103,33.43,2754.36,0.2,1,Canada,Amazon,3
2023-03-27,Zinc,Mineral,59,31.33,1848.74,0.0,1,UK,Amazon,3
2023-03-27,Magnesium,Mineral,61,32.69,1994.18,0.0,1,UK,Amazon,3
2023-03-27,Probiotic,Digestive,99,23.48,1859.6,0.2,3,UK,Amazon,3
2023-03-27,Ashwagandha,Herbal,40,48.54,1844.66,0.05,1,Canada,iHerb,3
2023-03-27,Melatonin,Sleep Aid,100,27.79,2084.32,0.25,3,UK,Walmart,3
2023-03-27,Biotin,Vitamin,52,43.69,2271.79,0.0,1,USA,iHerb,3
2023-03-27,Green Tea Extract,Fat Burner,52,41.47,2156.31,0.0,1,Canada,Amazon,3
2023-03-27,Iron Supplement,Mineral,102,25.86,1977.91,0.25,4,Canada,iHerb,3
2023-03-27,Electrolyte Powder,Hydration,57,45.39,2328.32,0.1,2,USA,Amazon,3
2023-04-03,Whey Protein,Protein,148,14.66,1518.29,0.3,4,UK,Walmart,4
2023-04-03,Vitamin C,Vitamin,57,43.8,2496.69,0.0,1,USA,Amazon,4
2023-04-03,Fish Oil,Omega,78,42.1,2626.95,0.2,1,Canada,Amazon,4
2023-04-03,Multivitamin,Vitamin,63,37.89,2267.98,0.05,1,USA,iHerb,4
2023-04-03,Pre-Workout,Performance,63,44.92,2830.01,0.0,2,Canada,Amazon,4
2023-04-03,BCAA,Amino Acid,72,47.25,2891.71,0.15,1,UK,Amazon,4
2023-04-03,Creatine,Performance,123,27.54,2540.7,0.25,3,USA,Walmart,4
2023-04-03,Zinc,Mineral,76,50.16,3049.77,0.2,3,UK,Walmart,4
2023-04-03,Magnesium,Mineral,56,36.23,2028.78,0.0,1,Canada,iHerb,4
2023-04-03,Probiotic,Digestive,51,46.37,2365.05,0.0,1,USA,Amazon,4
2023-04-03,Ashwagandha,Herbal,71,15.92,1130.03,0.0,2,UK,Amazon,4
2023-04-03,Melatonin,Sleep Aid,61,39.66,2177.4,0.1,1,USA,Amazon,4
2023-04-03,Biotin,Vitamin,53,35.01,1855.47,0.0,0,USA,iHerb,4
2023-04-03,Green Tea Extract,Fat Burner,117,30.16,2469.93,0.3,1,USA,Walmart,4
2023-04-03,Iron Supplement,Mineral,63,38.18,2164.59,0.1,3,USA,Walmart,4
2023-04-03,Electrolyte Powder,Hydration,66,48.75,2574.16,0.2,1,UK,iHerb,4
2023-04-10,Whey Protein,Protein,97,17.74,1720.98,0.0,1,USA,Amazon,4
2023-04-10,Vitamin C,Vitamin,71,27.01,1917.72,0.0,3,UK,Walmart,4
2023-04-10,Fish Oil,Omega,120,17.1,1436.62,0.3,4,UK,Walmart,4
2023-04-10,Multivitamin,Vitamin,88,16.22,1427.01,0.0,3,USA,Walmart,4
2023-04-10,Pre-Workout,Performance,75,37.64,2681.81,0.05,0,UK,iHerb,4
2023-04-10,BCAA,Amino Acid,78,42.51,2486.75,0.25,3,USA,Amazon,4
2023-04-10,Creatine,Performance,63,36.3,2286.66,0.0,2,UK,Walmart,4
2023-04-10,Zinc,Mineral,45,38.44,1730.0,0.0,1,UK,Amazon,4
2023-04-10,Magnesium,Mineral,50,44.1,2094.92,0.05,1,UK,Amazon,4
2023-04-10,Probiotic,Digestive,70,47.86,2847.76,0.15,1,UK,Amazon,4
2023-04-10,Ashwagandha,Herbal,41,50.92,1983.41,0.05,2,Canada,Walmart,4
2023-04-10,Melatonin,Sleep Aid,87,13.3,1156.68,0.0,3,Canada,Walmart,4
2023-04-10,Biotin,Vitamin,97,41.09,2790.02,0.3,2,USA,Walmart,4
2023-04-10,Green Tea Extract,Fat Burner,77,38.01,2487.91,0.15,2,Canada,iHerb,4
2023-04-10,Iron Supplement,Mineral,95,22.59,1824.3,0.15,4,USA,Amazon,4
2023-04-10,Electrolyte Powder,Hydration,47,44.3,2082.2,0.0,1,Canada,iHerb,4
2023-04-17,Whey Protein,Protein,93,20.43,1900.26,0.0,1,UK,Walmart,4
2023-04-17,Vitamin C,Vitamin,131,17.94,1645.11,0.3,1,UK,Amazon,4
2023-04-17,Fish Oil,Omega,94,26.78,2014.21,0.2,3,USA,Walmart,4
2023-04-17,Multivitamin,Vitamin,40,47.1,1883.95,0.0,1,UK,Walmart,4
2023-04-17,Pre-Workout,Performance,88,35.97,2690.31,0.15,4,Canada,Amazon,4
2023-04-17,BCAA,Amino Acid,57,39.24,2236.59,0.0,0,UK,Walmart,4
2023-04-17,Creatine,Performance,68,31.09,2114.37,0.0,1,UK,Walmart,4
2023-04-17,Zinc,Mineral,48,40.96,1965.9,0.0,1,USA,Walmart,4
2023-04-17,Magnesium,Mineral,83,27.08,2022.99,0.1,2,USA,Amazon,4
2023-04-17,Probiotic,Digestive,103,29.12,2249.43,0.25,2,Canada,Amazon,4
2023-04-17,Ashwagandha,Herbal,83,17.76,1326.69,0.1,1,USA,iHerb,4
2023-04-17,Melatonin,Sleep Aid,68,35.95,2444.4,0.0,1,UK,Amazon,4
2023-04-17,Biotin,Vitamin,85,29.37,2122.12,0.15,2,USA,iHerb,4
2023-04-17,Green Tea Extract,Fat Burner,99,27.67,2191.19,0.2,3,UK,Amazon,4
2023-04-17,Iron Supplement,Mineral,71,23.6,1675.95,0.0,1,UK,iHerb,4
2023-04-17,Electrolyte Powder,Hydration,109,31.77,2423.83,0.3,5,Canada,Amazon,4
2023-04-24,Whey Protein,Protein,82,43.06,3177.68,0.1,2,UK,Walmart,4
2023-04-24,Vitamin C,Vitamin,65,30.64,1991.87,0.0,1,USA,iHerb,4
2023-04-24,Fish Oil,Omega,67,45.58,2595.93,0.15,2,Canada,iHerb,4
2023-04-24,Multivitamin,Vitamin,55,43.03,2366.53,0.0,2,UK,Walmart,4
2023-04-24,Pre-Workout,Performance,106,33.4,2655.43,0.25,2,Canada,Walmart,4
2023-04-24,BCAA,Amino Acid,54,42.15,2276.22,0.0,1,USA,Walmart,4
2023-04-24,Creatine,Performance,88,21.31,1875.71,0.0,3,UK,Walmart,4
2023-04-24,Zinc,Mineral,52,38.6,2007.02,0.0,1,USA,Amazon,4
2023-04-24,Magnesium,Mineral,67,28.5,1909.52,0.0,2,USA,iHerb,4
2023-04-24,Probiotic,Digestive,67,23.9,1601.2,0.0,1,UK,iHerb,4
2023-04-24,Ashwagandha,Herbal,66,43.5,2296.75,0.2,2,UK,Amazon,4
2023-04-24,Melatonin,Sleep Aid,82,15.4,1262.45,0.0,1,UK,iHerb,4
2023-04-24,Biotin,Vitamin,54,45.07,2433.84,0.0,2,UK,Walmart,4
2023-04-24,Green Tea Extract,Fat Burner,88,25.57,1799.93,0.2,3,Canada,iHerb,4
2023-04-24,Iron Supplement,Mineral,61,25.59,1560.83,0.0,1,USA,iHerb,4
2023-04-24,Electrolyte Powder,Hydration,76,24.62,1870.75,0.0,2,Canada,Walmart,4
2023-05-01,Whey Protein,Protein,92,44.34,3263.09,0.2,1,Canada,Walmart,5
2023-05-01,Vitamin C,Vitamin,110,16.54,1455.39,0.2,1,USA,iHerb,5
2023-05-01,Fish Oil,Omega,86,16.4,1339.58,0.05,3,USA,Walmart,5
2023-05-01,Multivitamin,Vitamin,109,23.75,2200.04,0.15,1,USA,Walmart,5
2023-05-01,Pre-Workout,Performance,83,25.82,2142.79,0.0,1,UK,iHerb,5
2023-05-01,BCAA,Amino Acid,72,19.29,1388.67,0.0,0,Canada,Amazon,5
2023-05-01,Creatine,Performance,69,40.26,2778.1,0.0,1,USA,Walmart,5
2023-05-01,Zinc,Mineral,99,28.43,2251.29,0.2,3,Canada,Walmart,5
2023-05-01,Magnesium,Mineral,58,33.74,1956.87,0.0,2,Canada,iHerb,5
2023-05-01,Probiotic,Digestive,102,17.54,1610.57,0.1,4,USA,Walmart,5
2023-05-01,Ashwagandha,Herbal,36,46.37,1669.33,0.0,1,USA,Walmart,5
2023-05-01,Melatonin,Sleep Aid,64,30.93,1979.65,0.0,1,UK,Amazon,5
2023-05-01,Biotin,Vitamin,75,46.28,2950.62,0.15,2,USA,iHerb,5
2023-05-01,Green Tea Extract,Fat Burner,93,30.56,2273.75,0.2,2,UK,iHerb,5
2023-05-01,Iron Supplement,Mineral,75,26.77,2007.59,0.0,2,USA,Walmart,5
2023-05-01,Electrolyte Powder,Hydration,98,26.87,1975.26,0.25,1,UK,Amazon,5
2023-05-08,Whey Protein,Protein,78,38.67,3015.94,0.0,1,USA,Amazon,5
2023-05-08,Vitamin C,Vitamin,75,32.46,2434.15,0.0,1,USA,Amazon,5
2023-05-08,Fish Oil,Omega,109,23.08,2012.26,0.2,1,USA,Walmart,5
2023-05-08,Multivitamin,Vitamin,107,36.23,2713.28,0.3,2,Canada,iHerb,5
2023-05-08,Pre-Workout,Performance,76,21.72,1650.45,0.0,3,USA,Walmart,5
2023-05-08,BCAA,Amino Acid,46,39.49,1816.55,0.0,1,USA,iHerb,5
2023-05-08,Creatine,Performance,80,46.42,3156.84,0.15,0,UK,Amazon,5
2023-05-08,Zinc,Mineral,70,23.42,1639.08,0.0,1,UK,iHerb,5
2023-05-08,Magnesium,Mineral,79,16.17,1277.25,0.0,1,USA,iHerb,5
2023-05-08,Probiotic,Digestive,77,30.37,2104.7,0.1,2,Canada,Walmart,5
2023-05-08,Ashwagandha,Herbal,63,25.76,1623.11,0.0,2,UK,Amazon,5
2023-05-08,Melatonin,Sleep Aid,78,43.69,2726.39,0.2,3,Canada,Walmart,5
2023-05-08,Biotin,Vitamin,89,38.17,2547.95,0.25,1,UK,iHerb,5
2023-05-08,Green Tea Extract,Fat Burner,117,28.89,2366.01,0.3,1,UK,Amazon,5
2023-05-08,Iron Supplement,Mineral,44,41.16,1810.99,0.0,0,USA,iHerb,5
2023-05-08,Electrolyte Powder,Hydration,40,50.36,2014.32,0.0,1,Canada,Walmart,5
2023-05-15,Whey Protein,Protein,107,20.93,2015.76,0.1,1,Canada,iHerb,5
2023-05-15,Vitamin C,Vitamin,69,22.8,1573.09,0.0,1,UK,Amazon,5
2023-05-15,Fish Oil,Omega,59,34.92,2060.35,0.0,1,Canada,Amazon,5
2023-05-15,Multivitamin,Vitamin,74,29.18,2159.41,0.0,1,Canada,Amazon,5
2023-05-15,Pre-Workout,Performance,115,25.93,2385.63,0.2,1,Canada,Amazon,5
2023-05-15,BCAA,Amino Acid,74,44.91,2658.69,0.2,2,USA,iHerb,5
2023-05-15,Creatine,Performance,111,17.42,1643.52,0.15,1,Canada,Amazon,5
2023-05-15,Zinc,Mineral,82,29.82,2323.3,0.05,2,Canada,Amazon,5
2023-05-15,Magnesium,Mineral,81,31.05,2263.42,0.1,3,Canada,iHerb,5
2023-05-15,Probiotic,Digestive,67,53.2,2673.23,0.25,1,UK,iHerb,5
2023-05-15,Ashwagandha,Herbal,70,23.8,1582.88,0.05,3,Canada,Walmart,5
2023-05-15,Melatonin,Sleep Aid,49,33.62,1647.32,0.0,0,UK,Amazon,5
2023-05-15,Biotin,Vitamin,79,21.28,1596.83,0.05,0,UK,Amazon,5
2023-05-15,Green Tea Extract,Fat Burner,79,26.08,1957.56,0.05,2,UK,Amazon,5
2023-05-15,Iron Supplement,Mineral,92,26.35,1939.16,0.2,1,USA,iHerb,5
2023-05-15,Electrolyte Powder,Hydration,78,15.58,1215.56,0.0,3,USA,Amazon,5
2023-05-22,Whey Protein,Protein,70,30.73,2151.24,0.0,3,Canada,Walmart,5
2023-05-22,Vitamin C,Vitamin,82,34.79,2567.4,0.1,3,UK,Walmart,5
2023-05-22,Fish Oil,Omega,83,21.37,1684.94,0.05,2,UK,Walmart,5
2023-05-22,Multivitamin,Vitamin,89,40.78,3085.22,0.15,2,Canada,Walmart,5
2023-05-22,Pre-Workout,Performance,108,27.24,2647.57,0.1,4,USA,Walmart,5
2023-05-22,BCAA,Amino Acid,107,15.99,1453.96,0.15,4,Canada,iHerb,5
2023-05-22,Creatine,Performance,99,42.19,3132.47,0.25,4,Canada,Walmart,5
2023-05-22,Zinc,Mineral,124,15.39,1335.95,0.3,4,Canada,iHerb,5
2023-05-22,Magnesium,Mineral,107,16.86,1533.64,0.15,1,Canada,Amazon,5
2023-05-22,Probiotic,Digestive,63,23.99,1511.19,0.0,1,UK,Walmart,5
2023-05-22,Ashwagandha,Herbal,49,33.02,1618.19,0.0,2,Canada,iHerb,5
2023-05-22,Melatonin,Sleep Aid,81,24.93,1918.02,0.05,2,USA,Amazon,5
2023-05-22,Biotin,Vitamin,71,33.81,2400.76,0.0,2,UK,Walmart,5
2023-05-22,Green Tea Extract,Fat Burner,96,22.19,1704.24,0.2,2,USA,Amazon,5
2023-05-22,Iron Supplement,Mineral,81,19.43,1573.46,0.0,2,Canada,Walmart,5
2023-05-22,Electrolyte Powder,Hydration,46,42.17,1939.81,0.0,1,UK,Amazon,5
2023-05-29,Whey Protein,Protein,118,40.96,3383.21,0.3,5,UK,Walmart,5
2023-05-29,Vitamin C,Vitamin,88,38.49,2879.35,0.15,4,Canada,Walmart,5
2023-05-29,Fish Oil,Omega,63,29.98,1888.55,0.0,1,UK,Walmart,5
2023-05-29,Multivitamin,Vitamin,90,22.33,1808.77,0.1,2,Canada,Walmart,5
2023-05-29,Pre-Workout,Performance,97,20.81,1917.33,0.05,1,USA,iHerb,5
2023-05-29,BCAA,Amino Acid,65,40.93,2394.3,0.1,2,USA,Amazon,5
2023-05-29,Creatine,Performance,112,36.02,3025.83,0.25,5,UK,Amazon,5
2023-05-29,Zinc,Mineral,85,31.99,2311.08,0.15,4,Canada,Amazon,5
2023-05-29,Magnesium,Mineral,115,24.6,2121.61,0.25,4,Canada,Walmart,5
2023-05-29,Probiotic,Digestive,44,42.05,1850.36,0.0,0,UK,Amazon,5
2023-05-29,Ashwagandha,Herbal,34,51.4,1747.65,0.0,0,Canada,Walmart,5
2023-05-29,Melatonin,Sleep Aid,76,16.43,1248.76,0.0,1,Canada,Amazon,5
2023-05-29,Biotin,Vitamin,67,26.6,1782.14,0.0,1,UK,Walmart,5
2023-05-29,Green Tea Extract,Fat Burner,54,37.71,2036.41,0.0,2,Canada,iHerb,5
2023-05-29,Iron Supplement,Mineral,73,21.85,1595.3,0.0,2,USA,iHerb,5
2023-05-29,Electrolyte Powder,Hydration,110,23.04,1774.19,0.3,4,Canada,iHerb,5
2023-06-05,Whey Protein,Protein,131,15.43,1617.0,0.2,5,UK,Amazon,6
2023-06-05,Vitamin C,Vitamin,119,20.62,1717.55,0.3,1,USA,iHerb,6
2023-06-05,Fish Oil,Omega,54,40.45,2184.1,0.0,1,UK,Amazon,6
2023-06-05,Multivitamin,Vitamin,57,42.46,2420.39,0.0,1,Canada,iHerb,6
2023-06-05,Pre-Workout,Performance,92,44.45,3067.15,0.25,2,UK,Amazon,6
2023-06-05,BCAA,Amino Acid,48,44.95,2049.66,0.05,0,USA,Amazon,6
2023-06-05,Creatine,Performance,113,19.2,1844.26,0.15,1,Canada,iHerb,6
2023-06-05,Zinc,Mineral,85,32.07,2180.48,0.2,3,Canada,Walmart,6
2023-06-05,Magnesium,Mineral,92,35.18,2427.19,0.25,3,USA,iHerb,6
2023-06-05,Probiotic,Digestive,57,34.43,1962.56,0.0,2,USA,Amazon,6
2023-06-05,Ashwagandha,Herbal,72,45.18,2439.88,0.25,2,UK,Amazon,6
2023-06-05,Melatonin,Sleep Aid,55,43.74,2285.33,0.05,0,USA,Walmart,6
2023-06-05,Biotin,Vitamin,70,23.99,1679.39,0.0,0,UK,Walmart,6
2023-06-05,Green Tea Extract,Fat Burner,53,37.28,1976.0,0.0,2,USA,iHerb,6
2023-06-05,Iron Supplement,Mineral,82,23.64,1841.77,0.05,3,UK,Walmart,6
2023-06-05,Electrolyte Powder,Hydration,70,24.65,1725.33,0.0,3,UK,Amazon,6
2023-06-12,Whey Protein,Protein,89,32.72,2766.47,0.05,3,UK,Walmart,6
2023-06-12,Vitamin C,Vitamin,85,24.91,2116.97,0.0,3,Canada,iHerb,6
2023-06-12,Fish Oil,Omega,76,41.42,2518.28,0.2,2,Canada,iHerb,6
2023-06-12,Multivitamin,Vitamin,57,35.86,2043.92,0.0,2,Canada,Walmart,6
2023-06-12,Pre-Workout,Performance,68,40.97,2785.68,0.0,2,UK,Walmart,6
2023-06-12,BCAA,Amino Acid,78,14.78,1153.17,0.0,1,USA,iHerb,6
2023-06-12,Creatine,Performance,69,35.34,2438.37,0.0,0,USA,Walmart,6
2023-06-12,Zinc,Mineral,64,34.93,2012.06,0.1,3,UK,Walmart,6
2023-06-12,Magnesium,Mineral,37,48.56,1796.86,0.0,0,USA,Amazon,6
2023-06-12,Probiotic,Digestive,86,14.53,1249.73,0.0,1,Canada,iHerb,6
2023-06-12,Ashwagandha,Herbal,72,32.7,2001.2,0.15,2,Canada,Amazon,6
2023-06-12,Melatonin,Sleep Aid,82,16.55,1289.35,0.05,2,USA,Amazon,6
2023-06-12,Biotin,Vitamin,86,20.5,1675.23,0.05,2,USA,iHerb,6
2023-06-12,Green Tea Extract,Fat Burner,65,43.66,2412.03,0.15,2,Canada,iHerb,6
2023-06-12,Iron Supplement,Mineral,72,23.78,1712.15,0.0,2,USA,Amazon,6
2023-06-12,Electrolyte Powder,Hydration,52,38.36,1994.75,0.0,2,USA,Walmart,6
2023-06-19,Whey Protein,Protein,64,43.53,2785.93,0.0,2,UK,iHerb,6
2023-06-19,Vitamin C,Vitamin,58,33.82,1961.34,0.0,2,UK,Walmart,6
2023-06-19,Fish Oil,Omega,72,42.64,2455.85,0.2,1,Canada,Amazon,6
2023-06-19,Multivitamin,Vitamin,74,33.71,2369.8,0.05,3,USA,Walmart,6
2023-06-19,Pre-Workout,Performance,72,29.39,2115.99,0.0,3,Canada,iHerb,6
2023-06-19,BCAA,Amino Acid,56,38.15,2136.25,0.0,1,Canada,iHerb,6
2023-06-19,Creatine,Performance,53,47.72,2529.15,0.0,0,USA,Walmart,6
2023-06-19,Zinc,Mineral,75,40.36,2421.63,0.2,2,UK,iHerb,6
2023-06-19,Magnesium,Mineral,55,34.95,1825.89,0.05,2,USA,iHerb,6
2023-06-19,Probiotic,Digestive,81,26.37,1922.41,0.1,1,Canada,Walmart,6
2023-06-19,Ashwagandha,Herbal,58,36.09,1779.19,0.15,2,Canada,Walmart,6
2023-06-19,Melatonin,Sleep Aid,107,20.75,1665.14,0.25,2,USA,iHerb,6
2023-06-19,Biotin,Vitamin,54,43.53,2350.44,0.0,0,USA,iHerb,6
2023-06-19,Green Tea Extract,Fat Burner,102,38.3,2734.74,0.3,1,USA,Walmart,6
2023-06-19,Iron Supplement,Mineral,90,18.5,1498.37,0.1,3,USA,Amazon,6
2023-06-19,Electrolyte Powder,Hydration,39,50.41,1965.92,0.0,1,UK,Amazon,6
2023-06-26,Whey Protein,Protein,70,42.72,2840.99,0.05,2,UK,iHerb,6
2023-06-26,Vitamin C,Vitamin,81,34.87,2542.06,0.1,1,UK,iHerb,6
2023-06-26,Fish Oil,Omega,57,32.47,1850.61,0.0,1,UK,Amazon,6
2023-06-26,Multivitamin,Vitamin,103,14.11,1307.8,0.1,3,USA,Amazon,6
2023-06-26,Pre-Workout,Performance,114,36.59,2920.06,0.3,4,UK,Amazon,6
2023-06-26,BCAA,Amino Acid,89,38.18,2718.75,0.2,2,UK,Amazon,6
2023-06-26,Creatine,Performance,97,33.62,2609.2,0.2,3,USA,Amazon,6
2023-06-26,Zinc,Mineral,94,33.77,2380.67,0.25,4,Canada,iHerb,6
2023-06-26,Magnesium,Mineral,70,22.11,1548.02,0.0,2,USA,iHerb,6
2023-06-26,Probiotic,Digestive,80,47.54,2852.49,0.25,3,Canada,iHerb,6
2023-06-26,Ashwagandha,Herbal,104,20.05,1563.54,0.25,3,Canada,Walmart,6
2023-06-26,Melatonin,Sleep Aid,92,21.72,1798.47,0.1,2,USA,iHerb,6
2023-06-26,Biotin,Vitamin,82,39.58,2921.25,0.1,3,USA,iHerb,6
2023-06-26,Green Tea Extract,Fat Burner,96,23.53,1806.98,0.2,3,Canada,Amazon,6
2023-06-26,Iron Supplement,Mineral,41,50.94,2088.36,0.0,0,UK,Amazon,6
2023-06-26,Electrolyte Powder,Hydration,101,25.18,2034.46,0.2,1,UK,Walmart,6
2023-07-03,Whey Protein,Protein,99,15.71,1477.74,0.05,4,UK,Walmart,7
2023-07-03,Vitamin C,Vitamin,76,20.63,1567.71,0.0,2,UK,Walmart,7
2023-07-03,Fish Oil,Omega,103,42.53,3066.33,0.3,4,Canada,iHerb,7
2023-07-03,Multivitamin,Vitamin,89,39.83,2835.91,0.2,2,USA,Walmart,7
2023-07-03,Pre-Workout,Performance,70,42.9,3003.21,0.0,2,USA,iHerb,7
2023-07-03,BCAA,Amino Acid,92,23.66,1959.32,0.1,3,UK,Walmart,7
2023-07-03,Creatine,Performance,76,27.48,2088.8,0.0,1,UK,Amazon,7
2023-07-03,Zinc,Mineral,74,51.0,2830.54,0.25,3,USA,iHerb,7
2023-07-03,Magnesium,Mineral,83,38.63,2565.26,0.2,4,UK,Amazon,7
2023-07-03,Probiotic,Digestive,48,46.79,2245.94,0.0,1,UK,Walmart,7
2023-07-03,Ashwagandha,Herbal,78,16.51,1288.11,0.0,1,UK,Amazon,7
2023-07-03,Melatonin,Sleep Aid,58,40.89,2371.75,0.0,0,USA,iHerb,7
2023-07-03,Biotin,Vitamin,54,42.05,2270.89,0.0,1,UK,iHerb,7
2023-07-03,Green Tea Extract,Fat Burner,49,43.8,2145.98,0.0,1,USA,Amazon,7
2023-07-03,Iron Supplement,Mineral,63,46.75,2356.32,0.2,2,USA,iHerb,7
2023-07-03,Electrolyte Powder,Hydration,79,39.24,2634.68,0.15,3,UK,Amazon,7
2023-07-10,Whey Protein,Protein,59,52.28,3084.26,0.0,1,Canada,iHerb,7
